Goesser_27_56_; 10; Mean; 31.75; 0.289744; -0.472384; 1.37843; 21.9077; -121.68; 36.0253
Goesser_27_56_; 10; Range; 21; 0.328541; 0.309299; 0.430998; 121.825; 347.832; 266.187
Goesser_27_56_; 10; Stdev; 5.0386; 0.0909755; 0.0592325; 0.0872032; 33.3184; 93.2369; 64.9187
Goesser_27_56_; 11; Median; 24; 0.28803; -0.479342; 1.48558; 10.1739; -154.124; 62.1822
Goesser_27_56_; 11; Mean; 23.45; 0.151909; -0.418809; 1.2718; 10.4647; -86.3854; 64.2726
Goesser_27_56_; 11; Range; 17; 0.712853; 0.57398; 1.95459; 30.8035; 320.995; 119.636
Goesser_27_56_; 11; Stdev; 4.05555; 0.22708; 0.188255; 0.569304; 7.32616; 102.821; 32.9158
Goesser_27_56_; 12; Median; 18; 0.365683; -0.556002; 1.50953; 11.1095; -152.628; 58.5415
Goesser_27_56_; 12; Mean; 18.45; 0.336095; -0.526733; 1.44266; 11.0033; -116.07; 54.9198
Goesser_27_56_; 12; Range; 10; 0.395134; 0.619848; 1.89452; 22.06; 336.187; 123.564
Goesser_27_56_; 12; Stdev; 2.80134; 0.0953193; 0.131316; 0.364383; 5.4661; 97.0387; 26.7146
Goesser_27_56_; 13; Median; 18; 0.302941; -0.539866; 1.64994; 13.2779; -111.784; 51.204
Goesser_27_56_; 13; Mean; 17.95; 0.181022; -0.450961; 1.32818; 34.2418; -64.9936; 34.3065
Goesser_27_56_; 13; Range; 12; 0.654073; 0.671522; 1.99989; 179.43; 353.577; 247.199
Goesser_27_56_; 13; Stdev; 3.24769; 0.193196; 0.242305; 0.762961; 58.4986; 110.722; 66.064
Goesser_27_56_; 14; Median; 13; 0.0567438; -0.477568; 1.53038; 13.9742; -0; 0
Goesser_27_56_; 14; Mean; 13.75; 0.158723; -0.328364; 1.03601; 48.6639; -26.335; 14.2603
Goesser_27_56_; 14; Range; 11; 0.459436; 0.884087; 2.07266; 177.051; 343.952; 190.669
Goesser_27_56_; 14; Stdev; 2.66224; 0.178497; 0.3111; 0.847575; 67.7983; 99.4604; 62.8214
Goesser_27_56_; 15; Median; 12; 0; 0; 0; 0; -0; 0
Goesser_27_56_; 15; Mean; 11.8; 0.0424238; -0.233864; 0.653218; 2.97241; -26.9987; 22.7359
Goesser_27_56_; 15; Range; 10; 1.02436; 1.13753; 4.24871; 17.1972; 237.465; 109.404
Goesser_27_56_; 15; Stdev; 2.5219; 0.205466; 0.368988; 1.12158; 4.91991; 71.5639; 38.6264
Goesser_35_63_; 1; Median; 69; 0; 0; 0; 0; -0; 0
Goesser_35_63_; 1; Mean; 70.5; 0.0511043; -0.0133903; 0.145431; 17.5967; -11.6134; 0.285639
Goesser_35_63_; 1; Range; 24; 0.390583; 0.0691164; 0.742764; 163.245; 318.576; 175.622
Goesser_35_63_; 1; Stdev; 5.86941; 0.114963; 0.0246469; 0.262348; 47.9821; 67.0684; 36.8956
Goesser_35_63_; 2; Median; 113; 0.343239; -0.112421; 0.706582; 13.8515; -161.567; 48.4782
Goesser_35_63_; 2; Mean; 114.05; 0.321986; -0.106206; 0.67564; 13.0394; -138.146; 46.3242
Goesser_35_63_; 2; Range; 25; 0.352105; 0.123689; 0.821685; 15.9635; 341.832; 52.988
Goesser_35_63_; 2; Stdev; 6.18446; 0.0751178; 0.0249884; 0.158583; 3.15928; 79.4299; 10.7288
Goesser_35_63_; 3; Median; 150; 0.31961; -0.160914; 0.777659; 12.7259; -161.823; 48.8441
Goesser_35_63_; 3; Mean; 145.6; 0.319113; -0.161282; 0.776437; 12.8218; -162.211; 48.7353
Goesser_35_63_; 3; Range; 53; 0.0144079; 0.0188789; 0.0534871; 3.50636; 2.90487; 3.87744
Goesser_35_63_; 3; Stdev; 12.1384; 0.00301906; 0.00425349; 0.0131586; 0.656881; 0.777762; 0.895044
Goesser_35_63_; 4; Median; 153; 0.295921; -0.230273; 0.870554; 12.5976; -163.354; 48.9288
Goesser_35_63_; 4; Mean; 152.55; 0.296833; -0.231433; 0.867987; 12.4353; -163.829; 48.7194
Goesser_35_63_; 4; Range; 27; 0.013103; 0.0188974; 0.0613269; 2.33955; 6.54541; 4.53546
Goesser_35_63_; 4; Stdev; 7.60575; 0.00388961; 0.00465006; 0.0150769; 0.625595; 1.88132; 1.10235
